Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
6.85,Low Fat,0.023012718,Frozen Foods,262.0594,OUT017,Small,Tier 2,Supermarket Type1,1569.9564,2
9.123000000000001,Low Fat,0.026933321,Proteins,78.467,OUT027,Medium,Tier 3,Supermarket Type3,3292.381,24
7.475,Low Fat,0.149360698,Fruits and Vegetables,243.4854,OUT017,Small,Tier 2,Supermarket Type1,1691.7978,2
9.0,Low Fat,0.019586115,Household and Non-Food Items,170.2474,OUT018,Medium,Tier 3,Supermarket Type2,4211.185,0
15.1,Low Fat,0.0,Grocery,195.211,OUT013,High,Tier 3,Supermarket Type1,3142.576,22
11.35,Regular,0.0,Grocery,101.5016,OUT046,Small,Tier 1,Supermarket Type1,202.4032,12
15.0,Low Fat,0.049155769,Beverages,65.2168,OUT049,Medium,Tier 1,Supermarket Type1,958.752,10
6.44,Low Fat,0.0,Grocery,98.27,OUT046,Small,Tier 1,Supermarket Type1,2396.88,12
6.445,Low Fat,0.049697923,Grocery,95.0436,OUT010,High,Tier 3,Grocery Store,94.5436,11
14.8,Low Fat,0.081206491,Proteins,189.2846,OUT045,Small,Tier 2,Supermarket Type1,1719.7614,7
10.844000000000001,Regular,0.048924811,Fruits and Vegetables,147.4102,OUT027,Medium,Tier 3,Supermarket Type3,3207.8244,24
8.18,Regular,0.082386011,Frozen Foods,56.6588,OUT035,Small,Tier 2,Supermarket Type1,687.1056,5
15.2,Low Fat,0.050279604,Beverages,94.1752,OUT045,Small,Tier 2,Supermarket Type1,2109.2544,7
13.112,Low Fat,0.080203852,Grocery,77.996,OUT027,Medium,Tier 3,Supermarket Type3,2716.464,24
8.76,Low Fat,0.050335829,Household and Non-Food Items,126.2336,OUT017,Small,Tier 2,Supermarket Type1,1406.1696,2
18.1,Low Fat,0.178694026,Grocery,158.9288,OUT018,Medium,Tier 3,Supermarket Type2,1571.288,0
14.871,Low Fat,0.027580163,Household and Non-Food Items,62.2168,OUT027,Medium,Tier 3,Supermarket Type3,1661.8368,24
5.305,Regular,0.04710181,Proteins,181.8608,OUT049,Medium,Tier 1,Supermarket Type1,4594.02,10
12.85,Low Fat,0.121914662,Grocery,43.5428,OUT049,Medium,Tier 1,Supermarket Type1,615.1992,10
12.267,Regular,0.047704151,Fruits and Vegetables,187.2556,OUT027,Medium,Tier 3,Supermarket Type3,4506.1344,24
10.011999999999999,Regular,0.01268995,Grocery,56.4588,OUT027,Medium,Tier 3,Supermarket Type3,973.3996,24
11.012,Low Fat,0.06981517,Grocery,214.385,OUT027,Medium,Tier 3,Supermarket Type3,4327.7,24
15.0,Low Fat,0.058513255,Grocery,46.9744,OUT045,Small,Tier 2,Supermarket Type1,679.116,7
9.3,Low Fat,0.042357203,Beverages,123.2388,OUT049,Medium,Tier 1,Supermarket Type1,1857.582,10
19.25,Low Fat,0.101932076,Grocery,54.5956,OUT049,Medium,Tier 1,Supermarket Type1,764.3384,10
19.35,Regular,0.062476391,Grocery,164.5184,OUT013,High,Tier 3,Supermarket Type1,1651.184,22
11.35,Regular,0.023454399,Grocery,181.9608,OUT017,Small,Tier 2,Supermarket Type1,1653.8472,2
18.7,Low Fat,0.037681448,Fruits and Vegetables,111.0886,OUT049,Medium,Tier 1,Supermarket Type1,222.3772,10
6.055,Low Fat,0.025408702,Fruits and Vegetables,160.892,OUT046,Small,Tier 1,Supermarket Type1,2396.88,12
8.395,Low Fat,0.039572298,Grocery,100.9042,OUT045,Small,Tier 2,Supermarket Type1,1686.4714,7
14.779,Regular,0.093202196,Grocery,125.5704,OUT027,Medium,Tier 3,Supermarket Type3,1001.3632,24
14.059999999999999,Regular,0.016979326,Grocery,177.037,OUT027,Medium,Tier 3,Supermarket Type3,3352.303,24
9.195,Regular,0.122304725,Fruits and Vegetables,99.2016,OUT046,Small,Tier 1,Supermarket Type1,809.6128,12
21.1,Low Fat,0.010600287,Household and Non-Food Items,233.9958,OUT035,Small,Tier 2,Supermarket Type1,1869.5664,5
20.35,Low Fat,0.084273286,Proteins,181.7292,OUT017,Small,Tier 2,Supermarket Type1,4013.4424,2
11.0,Low Fat,0.055162827,Household and Non-Food Items,100.3358,OUT018,Medium,Tier 3,Supermarket Type2,904.8222,0
10.1,Low Fat,0.054741627,Household and Non-Food Items,200.2084,OUT045,Small,Tier 2,Supermarket Type1,3174.5344,7
12.207,Regular,0.051366901,Grocery,77.0644,OUT027,Medium,Tier 3,Supermarket Type3,3221.1404,24
8.93,Low Fat,0.028533032,Grocery,151.434,OUT018,Medium,Tier 3,Supermarket Type2,1225.072,0
9.0,Low Fat,0.032072321,Household and Non-Food Items,102.2016,OUT049,Medium,Tier 1,Supermarket Type1,1416.8224,10
20.25,Regular,0.022507877,Grocery,248.1092,OUT035,Small,Tier 2,Supermarket Type1,4731.1748,5
5.765,Low Fat,0.072410764,Frozen Foods,122.5098,OUT049,Medium,Tier 1,Supermarket Type1,1084.5882,10
19.2,Regular,0.005611367,Grocery,226.2062,OUT018,Medium,Tier 3,Supermarket Type2,1579.9434,0
9.195,Regular,0.051697108,Grocery,79.2644,OUT049,Medium,Tier 1,Supermarket Type1,864.2084,10
8.655,Regular,0.08819473,Grocery,119.6756,OUT046,Small,Tier 1,Supermarket Type1,2423.512,12
11.5,Regular,0.020611526,Grocery,84.954,OUT045,Small,Tier 2,Supermarket Type1,865.54,7
14.166000000000002,Low Fat,0.072928316,Beverages,94.412,OUT027,Medium,Tier 3,Supermarket Type3,1304.968,24
17.6,Regular,0.0160526,Grocery,43.9402,OUT049,Medium,Tier 1,Supermarket Type1,1286.3256,10
19.35,Regular,0.018600249,Grocery,110.2544,OUT045,Small,Tier 2,Supermarket Type1,2908.2144,7
17.85,Low Fat,0.04453262,Grocery,127.202,OUT049,Medium,Tier 1,Supermarket Type1,2656.542,10
19.35,Regular,0.039895009,Beverages,162.4868,OUT013,High,Tier 3,Supermarket Type1,4422.2436,22
13.0,Regular,0.083683243,Grocery,198.5426,OUT045,Small,Tier 2,Supermarket Type1,1186.4556,7
13.65,Regular,0.012749289,Grocery,58.8588,OUT035,Small,Tier 2,Supermarket Type1,973.3996,5
11.327,Regular,0.063554289,Grocery,263.6594,OUT027,Medium,Tier 3,Supermarket Type3,3401.5722,24
17.0,Regular,0.016030344,Grocery,228.0352,OUT018,Medium,Tier 3,Supermarket Type2,2748.4224,0
15.25,Low Fat,0.090324849,Frozen Foods,214.4192,OUT017,Small,Tier 2,Supermarket Type1,4961.5416,2
15.5,Regular,0.026342897,Fruits and Vegetables,104.1332,OUT049,Medium,Tier 1,Supermarket Type1,1230.3984,10
7.145,Low Fat,0.017783501,Frozen Foods,159.4578,OUT035,Small,Tier 2,Supermarket Type1,3209.156,5
7.235,Low Fat,0.167316771,Grocery,197.5452,OUT010,High,Tier 3,Grocery Store,195.7452,11
10.5,Low Fat,0.071660976,Frozen Foods,119.7098,OUT017,Small,Tier 2,Supermarket Type1,2410.196,2
12.963,Low Fat,0.039576776,Fruits and Vegetables,179.9318,OUT019,Small,Tier 1,Grocery Store,360.8636,24
16.25,Regular,0.049074897,Fruits and Vegetables,154.2682,OUT045,Small,Tier 2,Supermarket Type1,3354.3004,7
19.75,Low Fat,0.01438222,Household and Non-Food Items,102.2332,OUT017,Small,Tier 2,Supermarket Type1,3075.996,2
8.42,Regular,0.030968306,Grocery,227.8352,OUT018,Medium,Tier 3,Supermarket Type2,3435.528,0
13.1,Low Fat,0.0,Grocery,117.8782,OUT035,Small,Tier 2,Supermarket Type1,2741.0986,5
9.6,Low Fat,0.0,Household and Non-Food Items,164.2184,OUT045,Small,Tier 2,Supermarket Type1,1981.4208,7
9.395,Low Fat,0.099681254,Grocery,106.428,OUT017,Small,Tier 2,Supermarket Type1,1917.504,2
10.895,Low Fat,0.021037197,Household and Non-Food Items,255.9672,OUT018,Medium,Tier 3,Supermarket Type2,4857.6768,0
18.85,Low Fat,0.016107549,Household and Non-Food Items,129.7626,OUT046,Small,Tier 1,Supermarket Type1,3016.7398,12
9.195,Low Fat,0.108330902,Grocery,183.6634,OUT018,Medium,Tier 3,Supermarket Type2,2726.451,0
19.1,Regular,0.025924623,Fruits and Vegetables,148.0418,OUT045,Small,Tier 2,Supermarket Type1,3825.6868,7
5.03,Low Fat,0.008664064,Household and Non-Food Items,119.3756,OUT045,Small,Tier 2,Supermarket Type1,605.878,7
17.6,Regular,0.047330801,Grocery,120.8782,OUT049,Medium,Tier 1,Supermarket Type1,2621.9204,10
21.25,Low Fat,0.024756031,Household and Non-Food Items,146.7102,OUT018,Medium,Tier 3,Supermarket Type2,1603.9122,0
13.85,Regular,0.056406129,Grocery,231.43,OUT049,Medium,Tier 1,Supermarket Type1,3029.39,10
6.98,Low Fat,0.0413383,Grocery,83.3934,OUT017,Small,Tier 2,Supermarket Type1,491.3604,2
7.725,Low Fat,0.047879864,Grocery,250.2092,OUT045,Small,Tier 2,Supermarket Type1,3984.1472,7
14.7,Low Fat,0.021005399,Beverages,144.5128,OUT018,Medium,Tier 3,Supermarket Type2,2588.6304,0
17.6,Regular,0.041615224,Grocery,37.219,OUT017,Small,Tier 2,Supermarket Type1,366.19,2
15.85,Low Fat,0.07867708,Grocery,37.8506,OUT049,Medium,Tier 1,Supermarket Type1,341.5554,10
18.6,Low Fat,0.015769693,Grocery,152.1366,OUT046,Small,Tier 1,Supermarket Type1,1813.6392,12
16.7,Low Fat,0.102633047,Grocery,180.8292,OUT017,Small,Tier 2,Supermarket Type1,3466.1548,2
10.195,Low Fat,0.04217956,Grocery,44.2428,OUT017,Small,Tier 2,Supermarket Type1,703.0848,2
6.965,Low Fat,0.028710065,Household and Non-Food Items,158.1604,OUT017,Small,Tier 2,Supermarket Type1,2693.8268,2
19.2,Regular,0.085082648,Grocery,153.5314,OUT049,Medium,Tier 1,Supermarket Type1,2171.8396,10
6.78,Regular,0.140163038,Grocery,94.212,OUT046,Small,Tier 1,Supermarket Type1,1025.332,12
6.785,Regular,0.042153502,Proteins,44.0112,OUT018,Medium,Tier 3,Supermarket Type2,340.8896,0
19.1,Low Fat,0.15385153,Others,185.1608,OUT010,High,Tier 3,Grocery Store,551.2824,11
12.968,Low Fat,0.061753511,Grocery,253.3014,OUT019,Small,Tier 1,Grocery Store,510.0028,24
15.6,Low Fat,0.042179884,Grocery,174.7054,OUT010,High,Tier 3,Grocery Store,175.1054,11
16.35,Low Fat,0.029420857,Household and Non-Food Items,256.9646,OUT013,High,Tier 3,Supermarket Type1,4637.9628,22
13.65,Low Fat,0.066657791,Frozen Foods,32.6558,OUT010,High,Tier 3,Grocery Store,67.9116,11
7.155,Regular,0.168154574,Grocery,33.7874,OUT035,Small,Tier 2,Supermarket Type1,882.185,5
10.8,Low Fat,0.097805615,Beverages,73.938,OUT010,High,Tier 3,Grocery Store,73.238,11
13.5,Low Fat,0.06082246,Grocery,85.154,OUT017,Small,Tier 2,Supermarket Type1,605.878,2
9.195,Low Fat,0.107870997,Grocery,181.2634,OUT035,Small,Tier 2,Supermarket Type1,2362.9242,5
6.825,Low Fat,0.059940022,Household and Non-Food Items,262.4226,OUT049,Medium,Tier 1,Supermarket Type1,3964.839,10
20.85,Low Fat,0.032442388,Grocery,178.366,OUT035,Small,Tier 2,Supermarket Type1,4673.916,5
7.785,Regular,0.0,Fruits and Vegetables,106.4964,OUT013,High,Tier 3,Supermarket Type1,1577.946,22
9.8,Regular,0.045358609,Grocery,36.1874,OUT045,Small,Tier 2,Supermarket Type1,423.4488,7
13.418000000000001,Low Fat,0.119698523,Others,143.047,OUT027,Medium,Tier 3,Supermarket Type3,3578.675,24
10.155,Regular,0.150238656,Fruits and Vegetables,229.3694,OUT019,Small,Tier 1,Grocery Store,228.3694,24
13.026,Low Fat,0.049478259,Fruits and Vegetables,245.4144,OUT027,Medium,Tier 3,Supermarket Type3,3675.216,24
10.5,Regular,0.010998932,Grocery,164.3842,OUT049,Medium,Tier 1,Supermarket Type1,1823.6262,10
8.88,Low Fat,0.0,Beverages,154.0682,OUT018,Medium,Tier 3,Supermarket Type2,2896.8958,0
16.0,Low Fat,0.08989642,Grocery,143.4154,OUT013,High,Tier 3,Supermarket Type1,1985.4156,22
16.2,Low Fat,0.063385859,Grocery,98.17,OUT017,Small,Tier 2,Supermarket Type1,2696.49,2
11.15,Regular,0.086281593,Grocery,170.579,OUT018,Medium,Tier 3,Supermarket Type2,1358.232,0
16.2,Regular,0.128315409,Frozen Foods,178.137,OUT013,High,Tier 3,Supermarket Type1,3881.614,22
14.35,Low Fat,0.017108186,Household and Non-Food Items,110.3228,OUT018,Medium,Tier 3,Supermarket Type2,552.614,0
7.72,Low Fat,0.051970838,Fruits and Vegetables,79.7986,OUT035,Small,Tier 2,Supermarket Type1,2336.958,5
10.695,Low Fat,0.0,Frozen Foods,60.5904,OUT017,Small,Tier 2,Supermarket Type1,410.1328,2
13.35,Regular,0.024482433,Grocery,205.7638,OUT010,High,Tier 3,Grocery Store,621.1914,11
16.1,Regular,0.047792845,Frozen Foods,126.1362,OUT035,Small,Tier 2,Supermarket Type1,3271.7412,5
15.710000000000003,Low Fat,0.023339367,Fruits and Vegetables,94.8778,OUT027,Medium,Tier 3,Supermarket Type3,4036.7454,24
13.6,Low Fat,0.009991273,Household and Non-Food Items,175.537,OUT035,Small,Tier 2,Supermarket Type1,3705.177,5
20.6,Low Fat,0.045675104,Household and Non-Food Items,150.9392,OUT017,Small,Tier 2,Supermarket Type1,4026.7584,2
11.65,Low Fat,0.173904193,Grocery,52.3298,OUT013,High,Tier 3,Supermarket Type1,269.649,22
9.285,Regular,0.021039273,Grocery,160.0578,OUT049,Medium,Tier 1,Supermarket Type1,2567.3248,10
10.3,Low Fat,0.027426689,Fruits and Vegetables,97.3042,OUT018,Medium,Tier 3,Supermarket Type2,694.4294,0
7.22,Regular,0.064141866,Grocery,61.251,OUT010,High,Tier 3,Grocery Store,126.502,11
20.85,Low Fat,0.037556341,Frozen Foods,195.3478,OUT018,Medium,Tier 3,Supermarket Type2,1937.478,0
11.908,Regular,0.057835325,Grocery,57.5562,OUT027,Medium,Tier 3,Supermarket Type3,2548.0166,24
8.84,Regular,0.076995176,Frozen Foods,112.0228,OUT017,Small,Tier 2,Supermarket Type1,1215.7508,2
12.505,Low Fat,0.104348025,Grocery,156.263,OUT027,Medium,Tier 3,Supermarket Type3,4850.353,24
16.35,Low Fat,0.016989991,Household and Non-Food Items,98.541,OUT035,Small,Tier 2,Supermarket Type1,772.328,5
8.575,Low Fat,0.023885957,Beverages,106.628,OUT046,Small,Tier 1,Supermarket Type1,958.752,12
20.5,Low Fat,0.032954044,Household and Non-Food Items,39.3822,OUT017,Small,Tier 2,Supermarket Type1,314.2576,2
9.695,Regular,0.047429578,Frozen Foods,245.8144,OUT046,Small,Tier 1,Supermarket Type1,3430.2016,12
8.38,Regular,0.047152554,Grocery,110.157,OUT017,Small,Tier 2,Supermarket Type1,3185.853,2
17.75,Regular,0.157470693,Grocery,239.1538,OUT018,Medium,Tier 3,Supermarket Type2,4326.3684,0
13.5,Regular,0.125274674,Grocery,262.191,OUT046,Small,Tier 1,Supermarket Type1,2366.919,12
15.521,Low Fat,0.053038775,Frozen Foods,59.5904,OUT027,Medium,Tier 3,Supermarket Type3,1640.5312,24
14.3,Regular,0.065339802,Fruits and Vegetables,89.1856,OUT045,Small,Tier 2,Supermarket Type1,1845.5976,7
8.3,Regular,0.05046718,Grocery,97.6384,OUT010,High,Tier 3,Grocery Store,197.0768,11
6.055,Low Fat,0.0,Fruits and Vegetables,162.3578,OUT035,Small,Tier 2,Supermarket Type1,1604.578,5
20.7,Low Fat,0.039306822,Household and Non-Food Items,150.7366,OUT049,Medium,Tier 1,Supermarket Type1,3325.0052,10
15.85,Regular,0.110254143,Frozen Foods,37.3506,OUT045,Small,Tier 2,Supermarket Type1,341.5554,7
13.847000000000003,Regular,0.037569401,Fruits and Vegetables,120.7098,OUT019,Small,Tier 1,Grocery Store,361.5294,24
12.3,Low Fat,0.069852615,Beverages,107.4938,OUT017,Small,Tier 2,Supermarket Type1,2358.2636,2
19.1,Low Fat,0.067676056,Household and Non-Food Items,40.8796,OUT017,Small,Tier 2,Supermarket Type1,371.5164,2
8.27,Regular,0.149895348,Grocery,152.0708,OUT010,High,Tier 3,Grocery Store,451.4124,11
9.1,Low Fat,0.080277707,Household and Non-Food Items,47.2718,OUT035,Small,Tier 2,Supermarket Type1,850.8924,5
17.2,Low Fat,0.156935553,Proteins,160.6578,OUT018,Medium,Tier 3,Supermarket Type2,1925.4936,0
13.15,Low Fat,0.044011225,Grocery,181.295,OUT017,Small,Tier 2,Supermarket Type1,4028.09,2
15.7,Regular,0.031685529,Fruits and Vegetables,63.1536,OUT010,High,Tier 3,Grocery Store,122.5072,11
18.35,Low Fat,0.015291576,Beverages,106.1938,OUT013,High,Tier 3,Supermarket Type1,1607.907,22
16.5,Regular,0.068112874,Grocery,104.599,OUT035,Small,Tier 2,Supermarket Type1,2889.572,5
12.1,Low Fat,0.020600553,Grocery,147.5734,OUT049,Medium,Tier 1,Supermarket Type1,3414.8882,10
7.51,Low Fat,0.10423592,Grocery,111.7544,OUT018,Medium,Tier 3,Supermarket Type2,2460.7968,0
12.573,Low Fat,0.081614376,Frozen Foods,214.7534,OUT027,Medium,Tier 3,Supermarket Type3,5806.4418,24
12.5,Regular,0.082215187,Fruits and Vegetables,91.4488,OUT017,Small,Tier 2,Supermarket Type1,1086.5856,2
8.06,Low Fat,0.021372636,Grocery,231.7326,OUT035,Small,Tier 2,Supermarket Type1,5313.7498,5
6.055,Low Fat,0.025460232,Fruits and Vegetables,160.892,OUT045,Small,Tier 2,Supermarket Type1,1917.504,7
10.873,Regular,0.029510313,Fruits and Vegetables,141.9838,OUT027,Medium,Tier 3,Supermarket Type3,4354.9978,24
14.3,Low Fat,0.122761775,Grocery,124.373,OUT049,Medium,Tier 1,Supermarket Type1,2093.941,10
20.2,Low Fat,0.066065799,Household and Non-Food Items,61.351,OUT045,Small,Tier 2,Supermarket Type1,1201.769,7
18.6,Low Fat,0.039454924,Frozen Foods,244.0802,OUT018,Medium,Tier 3,Supermarket Type2,3193.8426,0
6.69,Regular,0.036910398,Proteins,175.037,OUT046,Small,Tier 1,Supermarket Type1,2117.244,12
19.35,Regular,0.0,Proteins,169.0816,OUT013,High,Tier 3,Supermarket Type1,3523.4136,22
17.75,Low Fat,0.055159054,Fruits and Vegetables,145.6444,OUT049,Medium,Tier 1,Supermarket Type1,2467.4548,10
16.1,Low Fat,0.034300475,Fruits and Vegetables,253.2356,OUT035,Small,Tier 2,Supermarket Type1,5849.7188,5
12.5,Low Fat,0.112399145,Grocery,120.444,OUT049,Medium,Tier 1,Supermarket Type1,1438.128,10
5.785,Regular,0.040523265,Grocery,177.866,OUT018,Medium,Tier 3,Supermarket Type2,4853.682,0
14.8,Low Fat,0.019559746,Household and Non-Food Items,193.7794,OUT018,Medium,Tier 3,Supermarket Type2,2926.191,0
7.75,Low Fat,0.043483398,Grocery,94.3436,OUT017,Small,Tier 2,Supermarket Type1,2363.59,2
18.6,Low Fat,0.152366659,Grocery,98.5358,OUT045,Small,Tier 2,Supermarket Type1,1306.9654,7
6.965,Low Fat,0.047784475,Household and Non-Food Items,158.8604,OUT010,High,Tier 3,Grocery Store,316.9208,11
16.7,Low Fat,0.026598474,Household and Non-Food Items,245.8776,OUT013,High,Tier 3,Supermarket Type1,4210.5192,22
14.932000000000002,Low Fat,0.039300964,Grocery,99.5042,OUT027,Medium,Tier 3,Supermarket Type3,1884.8798,24
13.35,Low Fat,0.091348964,Grocery,150.3708,OUT049,Medium,Tier 1,Supermarket Type1,4363.6532,10
21.1,Low Fat,0.010602292,Household and Non-Food Items,235.3958,OUT046,Small,Tier 1,Supermarket Type1,3271.7412,12
12.3,Low Fat,0.0,Grocery,116.4834,OUT018,Medium,Tier 3,Supermarket Type2,1842.9344,0
7.97,Low Fat,0.021579162,Proteins,105.9596,OUT045,Small,Tier 2,Supermarket Type1,2049.3324,7
14.15,Low Fat,0.03593692,Beverages,41.0138,OUT035,Small,Tier 2,Supermarket Type1,771.6622,5
9.8,Low Fat,0.09046564,Others,193.6478,OUT046,Small,Tier 1,Supermarket Type1,3099.9648,12
14.363999999999999,Regular,0.0,Grocery,75.9328,OUT027,Medium,Tier 3,Supermarket Type3,3012.0792,24
19.85,Low Fat,0.054245722,Proteins,196.0768,OUT018,Medium,Tier 3,Supermarket Type2,5518.1504,0
8.21,Low Fat,0.044888397,Grocery,87.3198,OUT013,High,Tier 3,Supermarket Type1,610.5386,22
20.25,Regular,0.018805105,Fruits and Vegetables,220.6772,OUT046,Small,Tier 1,Supermarket Type1,2223.772,12
15.0,Low Fat,0.049279392,Beverages,65.7168,OUT018,Medium,Tier 3,Supermarket Type2,575.2512,0
15.6,Low Fat,0.116815953,Frozen Foods,75.567,OUT013,High,Tier 3,Supermarket Type1,1684.474,22
13.15,Low Fat,0.020698674,Grocery,86.3566,OUT013,High,Tier 3,Supermarket Type1,1099.2358,22
10.6,Regular,0.033103556,Grocery,48.9008,OUT049,Medium,Tier 1,Supermarket Type1,708.4112,10
11.1,Regular,0.090008963,Fruits and Vegetables,164.0526,OUT010,High,Tier 3,Grocery Store,164.4526,11
12.437000000000001,Low Fat,0.116750407,Household and Non-Food Items,195.2478,OUT019,Small,Tier 1,Grocery Store,193.7478,24
15.25,Low Fat,0.061184804,Household and Non-Food Items,132.0968,OUT046,Small,Tier 1,Supermarket Type1,3914.904,12
19.25,Regular,0.027190917,Proteins,194.811,OUT018,Medium,Tier 3,Supermarket Type2,2160.521,0
7.39,Low Fat,0.120467994,Others,145.147,OUT049,Medium,Tier 1,Supermarket Type1,5296.439,10
10.3,Regular,0.011189235,Grocery,86.654,OUT017,Small,Tier 2,Supermarket Type1,2423.512,2
17.5,Low Fat,0.013714183,Frozen Foods,259.2304,OUT017,Small,Tier 2,Supermarket Type1,2841.6344,2
14.788999999999998,Regular,0.0,Fruits and Vegetables,234.7958,OUT019,Small,Tier 1,Grocery Store,467.3916,24
10.3,Low Fat,0.078728915,Grocery,178.437,OUT035,Small,Tier 2,Supermarket Type1,2822.992,5
7.85,Low Fat,0.163902159,Beverages,143.3444,OUT017,Small,Tier 2,Supermarket Type1,1596.5884,2
10.0,Low Fat,0.067312613,Grocery,234.359,OUT049,Medium,Tier 1,Supermarket Type1,3072.667,10
7.22,Regular,0.03832122,Grocery,61.851,OUT046,Small,Tier 1,Supermarket Type1,822.263,12
16.25,Low Fat,0.016653022,Proteins,139.518,OUT027,Medium,Tier 3,Supermarket Type3,2936.178,24
12.677000000000001,Low Fat,0.102941345,Household and Non-Food Items,171.2448,OUT027,Medium,Tier 3,Supermarket Type3,4602.0096,24
5.175,Low Fat,0.030479118,Household and Non-Food Items,33.2874,OUT018,Medium,Tier 3,Supermarket Type2,635.1732,0
12.863,Low Fat,0.031024168,Household and Non-Food Items,210.5244,OUT019,Small,Tier 1,Grocery Store,1482.0708,24
11.6,Regular,0.077100381,Frozen Foods,172.4106,OUT013,High,Tier 3,Supermarket Type1,1539.9954,22
18.0,Low Fat,0.038978526,Grocery,148.6418,OUT013,High,Tier 3,Supermarket Type1,2795.6942,22
9.84,Low Fat,0.117530851,Grocery,222.7088,OUT027,Medium,Tier 3,Supermarket Type3,4026.7584,24
16.75,Regular,0.008238064,Grocery,101.9674,OUT017,Small,Tier 2,Supermarket Type1,1528.011,2
8.248000000000001,Low Fat,0.015664229,Proteins,122.2756,OUT019,Small,Tier 1,Grocery Store,121.1756,24
13.65,Low Fat,0.039824346,Frozen Foods,32.8558,OUT046,Small,Tier 1,Supermarket Type1,645.1602,12
11.5,Low Fat,0.014883661,Grocery,174.508,OUT049,Medium,Tier 1,Supermarket Type1,3635.268,10
17.75,Regular,0.038102203,Grocery,154.0656,OUT017,Small,Tier 2,Supermarket Type1,1390.1904,2
12.399000000000001,Regular,0.026440214,Grocery,143.647,OUT027,Medium,Tier 3,Supermarket Type3,2862.94,24
8.43,Low Fat,0.017396308,Beverages,196.0768,OUT018,Medium,Tier 3,Supermarket Type2,4138.6128,0
9.0,Low Fat,0.086088353,Grocery,168.7816,OUT049,Medium,Tier 1,Supermarket Type1,3355.632,10
7.52,Low Fat,0.092272132,Fruits and Vegetables,128.7994,OUT010,High,Tier 3,Grocery Store,128.4994,11
13.65,Low Fat,0.065618434,Frozen Foods,47.6402,OUT035,Small,Tier 2,Supermarket Type1,459.402,5
10.431000000000001,Low Fat,0.052691046,Fruits and Vegetables,216.3192,OUT019,Small,Tier 1,Grocery Store,215.7192,24
12.65,Low Fat,0.047333044,Others,113.8202,OUT045,Small,Tier 2,Supermarket Type1,1800.3232,7
17.35,Low Fat,0.167722519,Household and Non-Food Items,176.3712,OUT045,Small,Tier 2,Supermarket Type1,1054.6272,7
11.0,Low Fat,0.105816753,Grocery,126.0046,OUT035,Small,Tier 2,Supermarket Type1,871.5322,5
14.64,Regular,0.054114924,Grocery,58.4904,OUT027,Medium,Tier 3,Supermarket Type3,1054.6272,24
9.13,Low Fat,0.042758477,Fruits and Vegetables,88.4172,OUT027,Medium,Tier 3,Supermarket Type3,2051.9956,24
